gene	geneName	numCH	num2mut	totalVars	expectedCH	mgi_essential	gnomad_essential	adam_essential	hart2014_essential	hart2017_essential	hart2014_nonessential	gnomad_tolerant	gnomad_nonessential
ENSG00000117154	IGSF21	7	48	307	24	0	0	0	0	0	0	0	0
ENSG00000117155	SSX2IP	0	2	281	1	0	0	0	0	0	0	0	0
ENSG00000117174	ZNHIT6	0	51	208	25.5	0	0	0	0	0	0	0	0
ENSG00000117215	PLA2G2D	0	0	90	0	0	0	0	0	0	0	1	0
ENSG00000117222	RBBP5	0	0	150	0	0	1	1	0	0	0	0	0
ENSG00000117226	GBP3	4	65	283	32.5	0	0	0	0	0	0	1	0
ENSG00000117228	GBP1	9	12	305	6	0	0	0	0	0	0	0	0
ENSG00000117245	KIF17	19	98	513	49.75	0	0	0	0	0	0	1	0
ENSG00000117262	GPR89A	0	0	110	0	0	0	0	0	0	0	0	0
ENSG00000117266	CDK18	5	5	288	2.5	0	0	0	0	0	0	0	0
ENSG00000117280	RAB29	0	4	99	2	0	0	0	0	0	0	0	0
ENSG00000117281	CD160	0	0	78	0	0	0	0	0	0	0	0	0
ENSG00000117298	ECE1	6	11	408	5.5	1	0	0	0	0	0	0	0
ENSG00000117305	HMGCL	2	2	134	1	1	0	0	0	0	0	0	0
ENSG00000117308	GALE	6	9	186	4.5	0	0	0	0	0	0	0	0
ENSG00000117318	ID3	1	2	111	1	0	0	0	0	0	0	0	0
ENSG00000117322	CR2	17	50	539	25	0	0	0	0	0	0	0	0
ENSG00000117335	CD46	3	4	169	2	0	0	0	0	0	0	0	0
ENSG00000117360	PRPF3	1	2	214	1	1	1	1	1	0	0	0	0
ENSG00000117362	APH1A	0	1	106	0.5	1	0	0	0	0	0	0	0
ENSG00000117385	P3H1	14	126	446	63	0	0	0	0	0	0	0	0
ENSG00000117394	SLC2A1	2	47	169	23.5	1	1	0	0	0	0	0	0
ENSG00000117395	EBNA1BP2	1	30	216	15	0	0	1	0	0	0	0	0
ENSG00000117399	CDC20	0	77	237	38.75	1	0	1	0	1	0	0	0
ENSG00000117400	MPL	4	28	289	14	0	0	0	0	0	0	0	0
ENSG00000117407	ARTN	1	3	120	1.5	0	0	0	0	0	0	0	0
ENSG00000117408	IPO13	7	7	347	3.5	0	1	1	0	1	0	0	0
ENSG00000117410	ATP6V0B	0	1	127	0.5	0	0	1	0	1	0	0	0
ENSG00000117411	B4GALT2	4	29	210	14.5	0	0	0	0	0	0	0	0
ENSG00000117419	ERI3	0	0	142	0	0	0	0	0	0	0	0	0
ENSG00000117425	PTCH2	34	56	607	28.5	0	0	0	0	0	0	1	0
ENSG00000117448	AKR1A1	6	10	168	5	0	0	0	0	0	0	0	0
ENSG00000117450	PRDX1	1	1	92	0.5	0	0	0	0	0	0	0	0
ENSG00000117461	PIK3R3	4	5	255	2.5	0	0	0	0	0	0	0	0
ENSG00000117472	TSPAN1	1	2	115	1	0	0	0	0	0	0	0	0
ENSG00000117475	BLZF1	4	65	179	32.5	0	0	0	0	0	0	1	0
ENSG00000117477	CCDC181	7	51	237	42	0	0	0	0	0	0	0	0
ENSG00000117479	SLC19A2	4	4	239	2	0	0	0	0	0	0	0	0
ENSG00000117480	FAAH	1	41	283	20.5	0	0	0	0	0	0	0	0
ENSG00000117481	NSUN4	2	4	188	2	0	0	0	0	0	0	0	0
ENSG00000117500	TMED5	2	2	110	1	0	0	0	0	0	0	0	0
ENSG00000117501	MROH9	0	4	264	2	0	0	0	0	0	0	0	0
ENSG00000117505	DR1	1	1	50	0.5	0	0	0	0	0	0	0	0
ENSG00000117519	CNN3	0	1	118	0.5	0	0	0	0	0	0	0	0
ENSG00000117523	PRRC2C	109	458	1330	230.25	0	1	0	0	0	0	0	0
ENSG00000117525	F3	0	10	136	5	1	0	0	0	0	0	0	0
ENSG00000117528	ABCD3	4	5	240	2.5	0	0	0	0	0	0	0	0
ENSG00000117533	VAMP4	0	0	74	0	0	0	0	0	0	0	0	0
ENSG00000117543	DPH5	0	0	52	0	0	0	0	0	0	0	0	0
ENSG00000117560	FASLG	3	12	160	6	0	0	0	0	0	0	0	0
ENSG00000117569	PTBP2	0	2	175	1	0	1	0	0	0	0	0	0
ENSG00000117586	TNFSF4	0	0	78	0	0	0	0	0	0	0	0	0
ENSG00000117592	PRDX6	0	0	93	0	0	0	0	0	0	0	0	0
ENSG00000117593	DARS2	3	7	265	3.5	0	0	0	0	0	0	0	0
ENSG00000117594	HSD11B1	0	3	127	1.5	0	0	0	0	0	0	0	0
ENSG00000117595	IRF6	1	2	162	1	1	1	0	0	0	0	0	0
ENSG00000117597	UTP25	2	39	371	19.75	0	0	1	0	1	0	0	0
ENSG00000117598	PLPPR5	1	1	83	0.5	0	0	0	0	0	0	0	0
ENSG00000117600	PLPPR4	1	67	317	33.5	0	0	0	0	0	0	0	0
ENSG00000117601	SERPINC1	7	18	198	9	1	1	0	0	0	0	0	0
ENSG00000117602	RCAN3	0	13	125	6.5	0	0	0	0	0	0	1	0
ENSG00000117614	SYF2	1	1	112	0.5	0	0	1	0	0	0	0	0
ENSG00000117616	RSRP1	1	2	190	1	0	0	0	0	0	0	0	0
ENSG00000117620	SLC35A3	1	1	70	0.5	0	0	0	0	0	0	0	0
ENSG00000117625	RCOR3	1	8	223	4	0	0	0	0	0	0	0	0
ENSG00000117632	STMN1	0	0	66	0	0	0	0	0	0	0	0	0
ENSG00000117640	MTFR1L	0	0	154	0	0	0	0	0	0	0	0	0
ENSG00000117643	MAN1C1	4	9	326	4.75	0	0	0	0	0	0	0	0
ENSG00000117650	NEK2	0	4	188	2.25	0	0	0	0	0	0	0	0
ENSG00000117676	RPS6KA1	2	3	256	1.5	0	0	0	0	0	0	0	0
ENSG00000117682	DHDDS	0	1	156	0.5	0	0	1	0	0	0	0	0
ENSG00000117691	NENF	2	4	89	2	0	0	0	0	0	0	0	0
ENSG00000117697	NSL1	2	85	140	42.5	0	0	1	0	0	0	0	0
ENSG00000117707	PROX1	2	24	243	12	1	1	0	0	0	0	0	0
ENSG00000117713	ARID1A	54	277	1268	141	1	1	0	0	0	0	0	0
ENSG00000117724	CENPF	121	394	1374	200.875	0	0	0	0	0	0	0	0
ENSG00000117748	RPA2	0	0	116	0	0	0	1	1	1	0	0	0
ENSG00000117751	PPP1R8	0	0	126	0	1	1	1	0	0	0	0	0
ENSG00000117758	STX12	1	1	138	0.5	0	0	0	0	0	0	0	0
ENSG00000117791	MTARC2	1	33	170	16.5	0	0	0	0	0	0	0	0
ENSG00000117834	SLC5A9	15	22	370	11	0	0	0	0	0	0	1	0
ENSG00000117859	OSBPL9	3	7	279	3.5	0	0	0	0	0	0	0	0
ENSG00000117862	TXNDC12	0	4	79	2	0	0	0	0	0	0	0	0
ENSG00000118193	KIF14	54	93	695	47	0	0	0	0	0	0	0	0
ENSG00000118194	TNNT2	0	2	125	1	1	0	0	0	0	0	0	0
ENSG00000118197	DDX59	1	16	300	8	0	0	0	0	0	0	0	0
ENSG00000118200	CAMSAP2	10	19	596	9.5	0	1	0	0	0	0	0	0
ENSG00000118217	ATF6	4	10	316	5	0	0	0	0	0	0	0	0
ENSG00000118292	C1orf54	1	1	72	0.5	0	0	0	0	0	0	0	0
ENSG00000118298	CA14	1	1	157	0.5	0	0	0	0	0	0	1	0
ENSG00000118454	ANKRD13C	0	5	229	2.5	0	1	0	0	0	0	0	0
ENSG00000118473	SGIP1	15	47	394	23.5	0	1	0	0	0	0	0	0
ENSG00000118655	DCLRE1B	8	11	298	5.5	1	0	0	0	0	0	0	0
ENSG00000118729	CASQ2	5	57	213	28.5	0	0	0	0	0	0	0	0
ENSG00000118733	OLFM3	3	5	198	2.5	0	0	0	0	0	0	0	0
ENSG00000118873	RAB3GAP2	15	20	625	10	0	0	0	0	0	0	0	0
ENSG00000119280	C1orf198	1	6	172	3	0	0	0	0	0	0	0	0
ENSG00000119283	TRIM67	4	7	402	3.5	0	0	0	0	0	1	0	1
ENSG00000119285	HEATR1	129	640	962	321.25	0	1	1	1	1	0	0	0
ENSG00000119535	CSF3R	4	45	383	22.5	0	0	0	0	0	0	0	0
ENSG00000120332	TNN	47	200	699	100.5	0	0	0	0	0	0	1	0
ENSG00000120333	MRPS14	0	3	95	1.5	0	0	0	0	1	0	0	0
ENSG00000120334	CENPL	3	7	145	3.5	0	0	0	0	0	0	0	0
ENSG00000120337	TNFSF18	2	2	97	1	0	0	0	0	0	0	0	0
ENSG00000120341	SEC16B	19	33	556	16.5	0	0	0	0	0	0	0	0
ENSG00000120370	GORAB	1	17	187	8.5	0	0	0	0	0	0	0	0
ENSG00000120656	TAF12	0	0	56	0	0	0	0	0	0	0	0	0
ENSG00000120937	NPPB	3	3	89	1.5	0	0	0	0	0	0	0	0
ENSG00000120942	UBIAD1	0	1	169	0.5	0	0	0	0	0	0	0	0
ENSG00000120948	TARDBP	1	7	104	3.5	1	0	1	0	0	0	0	0
ENSG00000120949	TNFRSF8	3	8	323	4	0	0	0	0	0	0	0	0
ENSG00000120952	PRAMEF2	184	440	339	304.1171875	0	0	0	0	0	1	0	1
ENSG00000121310	ECHDC2	4	6	167	3	0	0	0	0	0	0	0	0
ENSG00000121446	RGSL1	15	324	542	220	0	0	0	0	0	0	0	0
ENSG00000121454	LHX4	3	13	207	6.5	1	0	0	0	0	0	0	0
ENSG00000121481	RNF2	0	1	111	0.5	1	1	0	0	0	0	0	0
ENSG00000121486	TRMT1L	4	40	333	20	0	0	0	0	0	0	0	0
ENSG00000121634	GJA8	5	94	294	47.25	0	0	0	0	0	1	0	1
ENSG00000121644	DESI2	0	1	73	0.5	0	0	0	0	0	0	0	0
ENSG00000121753	ADGRB2	27	72	791	36.25	0	0	0	0	0	0	0	0
ENSG00000121764	HCRTR1	9	33	232	16.5	0	0	0	0	0	0	0	0
ENSG00000121766	ZCCHC17	0	1	109	0.5	0	0	0	0	0	0	0	0
ENSG00000121769	FABP3	0	0	61	0	0	0	0	0	0	0	0	0
ENSG00000121774	KHDRBS1	1	3	189	1.5	1	1	0	0	0	0	0	0
ENSG00000121775	TMEM39B	3	5	271	2.5	0	0	0	0	0	0	0	0
ENSG00000121851	POLR3GL	0	0	113	0	0	0	0	0	0	0	0	0
ENSG00000121900	TMEM54	0	0	118	0	0	0	0	0	0	0	1	0
ENSG00000121903	ZSCAN20	34	82	484	41	0	0	0	0	0	0	0	0
ENSG00000121904	CSMD2	166	338	1657	171.625	0	0	0	0	0	0	0	0
ENSG00000121905	HPCA	0	0	85	0	0	0	0	0	0	0	0	0
ENSG00000121931	LRIF1	13	15	377	7.5	0	0	0	0	0	0	0	0
ENSG00000121933	TMIGD3	1	3	183	1.5	0	0	0	0	0	0	0	0
ENSG00000121940	CLCC1	1	15	217	7.5	0	0	0	0	0	0	0	0
ENSG00000121957	GPSM2	3	13	297	6.5	0	0	0	0	0	0	0	0
ENSG00000122176	FMOD	12	20	213	10	0	0	0	0	0	0	0	0
ENSG00000122180	MYOG	2	2	126	1	1	0	0	0	0	0	0	0
ENSG00000122188	LAX1	3	4	223	2	0	0	0	0	0	0	0	0
ENSG00000122218	COPA	6	7	429	3.5	0	1	1	1	1	0	0	0
ENSG00000122223	CD244	4	45	164	22.75	0	0	0	0	0	0	0	0
ENSG00000122224	LY9	5	17	363	8.5	0	0	0	0	0	0	0	0
ENSG00000122406	RPL5	0	0	136	0	0	1	1	1	0	0	0	0
ENSG00000122417	ODF2L	7	78	269	39.25	0	0	0	0	0	0	0	0
ENSG00000122420	PTGFR	0	2	149	1	0	0	0	0	0	0	0	0
ENSG00000122432	SPATA1	2	2	169	1	0	0	0	0	0	0	0	0
ENSG00000122435	TRMT13	2	4	216	2	0	0	0	0	0	0	0	0
ENSG00000122477	LRRC39	3	60	141	30	0	0	0	0	0	0	1	0
ENSG00000122481	RWDD3	3	4	120	2	0	0	0	0	0	0	0	0
ENSG00000122482	ZNF644	26	44	602	22	0	1	0	0	0	0	0	0
ENSG00000122483	CCDC18	21	79	547	39.75	0	0	0	0	0	0	1	0
ENSG00000122484	RPAP2	7	23	244	11.5	0	0	1	0	0	0	0	0
ENSG00000123080	CDKN2C	0	0	80	0	0	0	0	0	0	0	0	0
ENSG00000123091	RNF11	0	1	69	0.5	0	0	0	0	0	0	0	0
ENSG00000123472	ATPAF1	1	1	157	0.5	0	0	0	0	0	0	0	0
ENSG00000123473	STIL	17	90	541	45	1	0	0	0	0	0	0	0
ENSG00000123684	LPGAT1	1	3	121	1.5	0	0	0	0	0	0	0	0
ENSG00000123685	BATF3	0	0	72	0	0	0	0	0	0	0	0	0
ENSG00000123689	G0S2	0	1	65	0.5	0	0	0	0	0	0	0	0
ENSG00000123836	PFKFB2	1	1	212	0.5	0	0	0	0	0	0	0	0
ENSG00000123838	C4BPA	3	12	251	6	0	0	0	0	0	0	0	0
ENSG00000123843	C4BPB	1	1	124	0.5	0	0	0	0	0	0	0	0
ENSG00000125459	MSTO1	1	2	215	1	0	0	0	0	1	0	0	0
ENSG00000125462	C1orf61	0	0	66	0	0	0	0	0	0	0	0	0
ENSG00000125703	ATG4C	6	7	238	3.5	0	0	0	0	0	0	1	0
ENSG00000125944	HNRNPR	0	0	211	0	0	1	0	0	0	0	0	0
ENSG00000125945	ZNF436	1	2	245	1	0	0	0	0	0	0	0	0
ENSG00000126067	PSMB2	1	1	108	0.5	0	0	1	1	1	0	0	0
ENSG00000126070	AGO3	0	4	79	2	0	1	0	0	0	0	0	0
ENSG00000126088	UROD	1	35	171	17.5	1	0	0	0	1	0	0	0
ENSG00000126091	ST3GAL3	1	1	173	0.5	0	0	0	0	0	0	0	0
ENSG00000126106	TMEM53	3	6	161	3	0	0	0	0	0	0	0	0
ENSG00000126107	HECTD3	8	22	472	11.25	0	0	0	0	0	0	1	0
ENSG00000126698	DNAJC8	0	0	105	0	0	0	1	0	0	0	0	0
ENSG00000126705	AHDC1	44	82	952	41	0	1	0	0	0	0	0	0
ENSG00000126709	IFI6	0	0	68	0	0	0	0	0	0	0	0	0
ENSG00000127054	INTS11	8	22	438	11	0	0	1	0	0	0	0	0
ENSG00000127074	RGS13	0	0	85	0	0	0	0	0	0	0	0	0
ENSG00000127124	HIVEP3	158	246	1290	123.25	0	0	0	0	0	0	0	0
ENSG00000127125	PPCS	0	3	154	1.5	0	0	0	0	0	0	0	0
ENSG00000127129	EDN2	3	3	100	1.5	0	0	0	0	0	0	0	0
ENSG00000127423	AUNIP	0	15	175	7.5	0	0	0	0	0	0	0	0
ENSG00000127463	EMC1	22	62	483	31	0	0	0	0	0	0	0	0
ENSG00000127472	PLA2G5	0	1	81	0.5	0	0	0	0	0	0	0	0
ENSG00000127481	UBR4	175	1289	2190	652.25	1	1	1	0	0	0	0	0
ENSG00000127483	HP1BP3	2	29	215	14.5	0	0	0	0	0	0	0	0
ENSG00000127603	MACF1	317	611	2316	309.25	1	1	0	0	0	0	0	0
ENSG00000130695	CEP85	8	53	389	27	0	0	0	0	0	0	0	0
ENSG00000130762	ARHGEF16	17	28	468	14	0	0	0	0	0	0	0	0
ENSG00000130764	LRRC47	8	21	346	10.5	0	0	0	0	0	0	0	0
ENSG00000130766	SESN2	9	15	244	7.5	0	0	0	0	0	0	0	0
ENSG00000130768	SMPDL3B	11	20	245	10	0	0	0	0	0	0	0	0
ENSG00000130770	ATP5IF1	0	0	87	0	0	0	0	0	0	0	0	0
ENSG00000130772	MED18	0	0	107	0	0	0	1	0	1	0	0	0
ENSG00000130775	THEMIS2	3	21	313	10.5	0	0	0	0	0	0	0	0
ENSG00000130939	UBE4B	11	82	523	41.5	1	1	0	0	0	0	0	0
ENSG00000130940	CASZ1	88	176	1078	88.75	0	1	0	0	0	0	0	0
ENSG00000131233	GJA9	5	18	250	9	0	0	0	0	0	0	0	0
ENSG00000131236	CAP1	3	5	173	2.5	0	0	0	1	0	0	0	0
ENSG00000131238	PPT1	4	4	150	2	0	0	0	0	0	0	0	0
ENSG00000131584	ACAP3	10	37	603	19.25	0	0	0	0	0	0	0	0
ENSG00000131591	C1orf159	11	21	273	10.5	0	0	0	0	0	0	0	0
ENSG00000131686	CA6	2	3	163	1.5	0	0	0	0	0	0	0	0
ENSG00000131697	NPHP4	111	242	919	121.875	0	0	0	0	0	0	1	0
ENSG00000131778	CHD1L	13	23	533	11.5	0	0	0	0	0	0	1	0
ENSG00000131779	PEX11B	0	14	137	7	1	0	0	0	0	0	0	0
ENSG00000131781	FMO5	4	172	224	86.25	0	0	0	0	0	0	0	0
ENSG00000131788	PIAS3	9	14	302	7	0	0	0	0	0	0	0	0
ENSG00000131791	PRKAB2	2	6	123	3	0	0	0	1	0	0	0	0
ENSG00000131910	NR0B2	2	2	134	1	0	0	0	0	0	0	0	0
ENSG00000131914	LIN28A	4	4	98	2	1	0	0	0	0	1	0	1
ENSG00000132122	SPATA6	1	1	235	0.5	0	0	0	0	0	0	1	0
ENSG00000132128	LRRC41	5	8	374	4	0	1	0	0	0	0	0	0
ENSG00000132185	FCRLA	1	8	167	4	0	0	0	0	0	0	0	0
ENSG00000132196	HSD17B7	2	11	157	5.5	1	0	0	0	0	0	0	0
ENSG00000132485	ZRANB2	1	2	161	1	0	1	0	0	0	0	0	0
ENSG00000132676	DAP3	1	1	181	0.5	0	0	0	0	0	0	0	0
ENSG00000132677	RHBG	7	20	249	10	0	0	0	0	0	0	0	0
ENSG00000132680	KHDC4	3	27	279	13.5	0	0	0	0	0	0	0	0
ENSG00000132681	ATP1A4	32	69	561	34.5	0	0	0	0	0	0	0	0
ENSG00000132688	NES	38	124	810	62.25	1	0	0	0	0	0	0	0
ENSG00000132692	BCAN	16	34	490	17	0	0	0	0	0	0	0	0
ENSG00000132693	CRP	3	4	145	2	0	0	0	0	0	0	0	0
ENSG00000132694	ARHGEF11	32	88	763	44.75	0	1	0	0	0	0	0	0
ENSG00000132698	RAB25	1	1	115	0.5	0	0	0	0	0	0	0	0
ENSG00000132702	HAPLN2	2	3	189	1.5	0	0	0	0	0	0	0	0
ENSG00000132703	APCS	3	38	155	19	0	0	0	0	0	0	0	0
ENSG00000132704	FCRL2	21	57	303	28.5	0	0	0	0	0	0	0	0
ENSG00000132716	DCAF8	3	13	211	6.5	0	1	0	0	0	0	0	0
ENSG00000132718	SYT11	2	2	195	1	0	0	0	0	0	0	0	0
ENSG00000132763	MMACHC	5	10	210	5	0	0	0	0	0	0	0	0
ENSG00000132768	DPH2	3	20	262	10	0	0	0	0	0	0	0	0
ENSG00000132773	TOE1	7	109	261	55	0	0	0	0	0	0	0	0
ENSG00000132780	NASP	7	15	386	7.5	1	0	0	0	0	0	0	0
ENSG00000132781	MUTYH	12	47	329	23.5	0	0	0	0	0	0	1	0
ENSG00000132849	PATJ	31	54	573	27	0	0	0	0	0	0	0	0
ENSG00000132854	KANK4	33	867	521	435.75	0	0	0	0	0	0	1	0
ENSG00000132855	ANGPTL3	4	18	201	9	0	0	0	0	0	0	0	0
ENSG00000132879	FBXO44	2	6	130	3	0	0	0	0	0	0	0	0
ENSG00000132881	CPLANE2	2	3	166	1.5	0	0	0	0	0	0	0	0
ENSG00000132906	CASP9	3	4	234	2	1	0	0	0	0	0	0	0
ENSG00000133019	CHRM3	10	12	269	6	0	1	0	0	0	0	0	0
ENSG00000133048	CHI3L1	16	18	221	9	0	0	0	0	0	0	0	0
ENSG00000133055	MYBPH	1	3	251	1.5	0	0	0	0	0	0	1	0
ENSG00000133056	PIK3C2B	56	184	838	92.5	0	0	0	0	0	0	0	0
ENSG00000133059	DSTYK	5	12	436	6	0	0	0	0	0	0	0	0
ENSG00000133063	CHIT1	12	37	268	18.5	0	0	0	0	0	0	1	0
ENSG00000133065	SLC41A1	1	3	233	1.5	0	0	0	0	0	0	0	0
ENSG00000133067	LGR6	10	80	510	41.5	0	0	0	0	0	0	0	0
ENSG00000133069	TMCC2	11	12	377	6	0	0	0	0	0	0	0	0
ENSG00000133216	EPHB2	15	23	535	11.75	0	1	0	0	0	0	0	0
ENSG00000133226	SRRM1	7	9	498	4.5	0	1	1	0	1	0	0	0
ENSG00000134183	GNAT2	3	10	158	5	0	0	0	0	0	0	0	0
ENSG00000134186	PRPF38B	5	6	254	3	0	0	1	0	1	0	0	0
ENSG00000134193	REG4	0	0	85	0	0	0	0	0	0	0	0	0
ENSG00000134198	TSPAN2	2	2	125	1	0	0	0	0	0	0	0	0
ENSG00000134200	TSHB	1	2	79	1	0	0	0	0	0	1	0	1
ENSG00000134201	GSTM5	3	3	124	1.5	0	0	0	0	0	0	0	0
ENSG00000134202	GSTM3	1	225	108	112.5	0	0	0	0	0	0	0	0
ENSG00000134207	SYT6	6	61	247	30.5	0	0	0	0	0	0	0	0
ENSG00000134215	VAV3	15	43	404	21.5	0	0	0	0	0	0	0	0
ENSG00000134216	CHIA	1	182	285	91	0	0	0	0	0	0	1	0
ENSG00000134222	PSRC1	2	10	205	5	0	0	0	0	0	0	0	0
ENSG00000134240	HMGCS2	8	34	296	17	0	0	0	0	0	0	0	0
ENSG00000134242	PTPN22	10	22	367	11	0	0	0	0	0	0	1	0
ENSG00000134243	SORT1	0	108	388	54	0	1	0	0	0	0	0	0
ENSG00000134245	WNT2B	1	6	224	3	0	0	0	0	0	0	0	0
ENSG00000134247	PTGFRN	13	38	482	19	0	0	0	0	0	0	0	0
ENSG00000134248	LAMTOR5	1	1	114	0.5	0	0	0	0	0	0	0	0
ENSG00000134249	ADAM30	6	102	486	51.25	0	0	0	0	0	1	0	1
ENSG00000134250	NOTCH2	58	109	1018	54.5	1	1	0	0	0	0	0	0
ENSG00000134253	TRIM45	12	16	333	8	0	0	0	0	0	0	1	0
ENSG00000134255	CEPT1	0	2	145	1	0	1	0	0	0	0	0	0
ENSG00000134256	CD101	12	56	475	28	0	0	0	0	0	0	0	0
ENSG00000134258	VTCN1	2	2	141	1	0	0	0	0	0	0	0	0
ENSG00000134259	NGF	0	0	139	0	1	0	0	0	0	0	0	0
ENSG00000134262	AP4B1	14	19	399	9.5	0	0	0	0	0	0	0	0
ENSG00000134365	CFHR4	1	11	251	5.99609375	0	0	0	0	0	0	1	0
ENSG00000134369	NAV1	20	109	780	54.75	0	1	0	0	0	0	0	0
ENSG00000134371	CDC73	0	0	141	0	1	1	1	0	1	0	0	0
ENSG00000134375	TIMM17A	0	0	82	0	0	0	0	0	0	0	0	0
ENSG00000134376	CRB1	23	52	652	26	1	0	0	0	0	0	0	0
ENSG00000134389	CFHR5	4	61	226	30.5	0	0	0	0	0	1	0	1
ENSG00000134644	PUM1	2	5	301	2.5	0	1	0	0	0	0	0	0
ENSG00000134668	SPOCD1	28	60	599	30	0	0	0	0	0	0	0	0
ENSG00000134684	YARS1	1	74	225	37	0	0	1	0	0	0	0	0
ENSG00000134686	PHC2	6	38	293	19	0	0	0	0	0	0	0	0
ENSG00000134690	CDCA8	4	6	135	3	1	0	1	0	0	0	0	0
ENSG00000134697	GNL2	11	19	364	9.5	0	0	1	0	0	0	0	0
ENSG00000134698	AGO4	5	6	345	3	0	1	0	0	0	0	0	0
ENSG00000134709	HOOK1	11	23	290	11.5	0	0	0	0	0	0	0	0
ENSG00000134716	CYP2J2	2	42	257	21	0	0	0	0	0	0	0	0
ENSG00000134717	BTF3L4	0	0	47	0	0	0	0	0	0	0	0	0
ENSG00000134744	TUT4	17	34	667	17	0	0	0	0	0	0	0	0
ENSG00000134748	PRPF38A	1	3	129	1.5	0	0	1	1	1	0	0	0
ENSG00000135744	AGT	8	17	275	8.5	0	0	0	0	0	0	0	0
ENSG00000135747	ZNF670-ZNF695	0	0	48	0	0	0	0	0	0	0	0	0
ENSG00000135749	PCNX2	4	16	216	8	0	0	0	0	0	0	0	0
ENSG00000135750	KCNK1	8	25	185	12.5	0	0	0	0	0	0	0	0
ENSG00000135763	URB2	45	226	712	115.25	0	0	0	0	0	0	0	0
ENSG00000135766	EGLN1	2	52	265	26	1	0	0	0	0	0	0	0
ENSG00000135773	CAPN9	23	30	390	15.25	0	0	0	0	0	0	1	0
ENSG00000135775	COG2	9	12	356	6	0	0	0	0	0	0	0	0
ENSG00000135776	ABCB10	15	32	389	16	0	0	0	0	0	0	0	0
ENSG00000135778	NTPCR	1	1	79	0.5	0	0	0	0	0	0	0	0
ENSG00000135801	TAF5L	4	6	288	3	0	1	0	0	0	0	0	0
ENSG00000135821	GLUL	0	0	142	0	1	1	0	0	0	0	0	0
ENSG00000135823	STX6	1	1	91	0.5	0	0	0	0	0	0	0	0
ENSG00000135824	RGS8	0	0	80	0	0	0	0	0	0	0	0	0
ENSG00000135828	RNASEL	11	40	361	20	0	0	0	0	0	0	1	0
ENSG00000135829	DHX9	1	2	421	1	1	1	1	0	1	0	0	0
ENSG00000135835	KIAA1614	51	186	677	93.75	0	0	0	0	0	0	0	0
ENSG00000135837	CEP350	0	3	184	1.5	0	1	0	0	0	0	0	0
ENSG00000135838	NPL	7	7	115	3.5	0	0	0	0	0	0	0	0
ENSG00000135842	NIBAN1	31	90	498	45.25	0	0	0	0	0	0	0	0
ENSG00000135845	PIGC	5	6	128	3	0	0	0	0	0	0	0	0
ENSG00000135862	LAMC1	70	158	860	79	1	1	0	0	0	0	0	0
ENSG00000135870	RC3H1	8	20	447	10.25	0	0	0	0	0	0	0	0
ENSG00000136628	EPRS1	13	20	334	10	0	0	0	0	0	0	0	0
ENSG00000136630	HLX	3	56	281	28	1	0	0	0	0	0	0	0
ENSG00000136631	VPS45	6	6	221	3	0	0	0	0	0	0	0	0
ENSG00000136634	IL10	0	0	72	0	0	0	0	0	0	0	0	0
ENSG00000136636	KCTD3	4	21	311	10.5	0	0	0	0	0	0	0	0
ENSG00000136643	RPS6KC1	13	47	469	27.75	0	0	0	0	0	0	0	0
ENSG00000137936	BCAR3	16	49	446	26.25	0	0	0	0	0	0	0	0
ENSG00000137941	TTLL7	11	15	339	7.5	0	0	0	0	0	0	0	0
ENSG00000137942	FNBP1L	5	11	223	5.5	0	0	0	0	0	0	0	0
ENSG00000137944	KYAT3	0	0	170	0	0	0	0	0	0	0	0	0
ENSG00000137947	GTF2B	0	5	119	2.5	0	0	1	0	1	0	0	0
ENSG00000137948	BRDT	3	5	309	2.5	0	0	0	0	0	1	0	1
ENSG00000137955	RABGGTB	0	0	126	0	0	0	1	0	1	0	0	0
ENSG00000137959	IFI44L	2	9	249	4.5	0	0	0	0	0	0	0	0
ENSG00000137960	GIPC2	1	5	171	2.5	0	0	0	0	0	0	0	0
ENSG00000137962	ARHGAP29	13	16	574	8	0	1	0	0	0	0	0	0
ENSG00000137965	IFI44	5	8	240	4	0	0	0	0	0	0	0	0
ENSG00000137968	SLC44A5	0	1	210	0.5	0	0	0	0	0	0	0	0
ENSG00000137975	CLCA2	18	24	438	12	0	0	0	0	0	0	1	0
ENSG00000137976	DNASE2B	1	4	180	2	0	0	0	0	0	0	1	0
ENSG00000137992	DBT	5	5	206	2.5	1	0	0	0	0	0	0	0
ENSG00000137996	RTCA	4	5	190	2.5	0	0	0	0	0	0	0	0
ENSG00000142224	IL19	1	1	101	0.5	0	0	0	0	0	0	1	0
ENSG00000142583	SLC2A5	5	41	238	20.75	0	0	0	0	0	0	0	0
ENSG00000142599	RERE	63	191	994	98.25	1	1	0	0	0	0	0	0
ENSG00000142606	MMEL1	35	75	459	37.5	0	0	0	0	0	0	0	0
ENSG00000142609	CFAP74	110	435	978	218	0	0	0	0	0	0	0	0
ENSG00000142611	PRDM16	46	201	771	101.25	1	1	0	0	0	0	0	0
ENSG00000142615	CELA2A	3	14	183	7	0	0	0	0	0	1	1	1
ENSG00000142619	PADI3	30	117	357	58.75	0	0	0	0	0	0	0	0
ENSG00000142621	FHAD1	47	184	705	113	0	0	0	0	0	0	0	0
ENSG00000142623	PADI1	8	73	391	36.5	0	0	0	0	0	0	1	0
